chr	start	end
20	53507653	53507653
20	53507677	53507677
20	53507773	53507773
20	53917494	53917494
20	53929290	53929290
20	54079422	54079422
20	54188112	54188112
20	54243045	54243045
20	54369656	54369656
20	55919991	55919991
20	55920937	55920937
20	55952997	55952997
20	55959211	55959211
20	57694530	57694530
20	58771417	58771417
20	59267406	59267406
20	60636848	60636848
20	60641356	60641356
20	60646750	60646750
20	60647825	60647825
20	60649003	60649003
20	60651176	60651176
20	60651314	60651314
20	60654018	60654018
20	60678772	60678772
20	61381665	61381665
21	3603577	3603577
21	6177396	6177396
21	6188621	6188621
21	6535853	6535853
21	6536392	6536392
21	6537830	6537830
21	6750958	6750958
21	7156651	7156651
21	7442081	7442081
21	7724491	7724491
21	8776691	8776691
21	9926263	9926263
21	9926287	9926287
21	9926348	9926348
21	9926477	9926477
21	9926508	9926508
21	9926525	9926525
21	9926596	9926596
21	9926605	9926605
21	9926706	9926706
21	9926713	9926713
21	9926776	9926776
21	9926818	9926818
21	9926836	9926836
21	9926883	9926883
21	9926896	9926896
21	9926936	9926936
21	9926958	9926958
21	9927006	9927006
21	9927029	9927029
21	9927046	9927046
21	9927073	9927073
21	9927144	9927144
21	9927190	9927190
21	9927250	9927250
21	9927294	9927294
21	9928100	9928100
21	9928506	9928506
21	10424944	10424944
21	14140881	14140881
21	14746747	14746747
21	14746754	14746754
21	16580430	16580430
21	17388193	17388193
21	17566823	17566823
21	17567166	17567166
21	17568019	17568019
21	17568611	17568611
21	17569545	17569545
21	17569940	17569940
21	17772406	17772406
21	18905404	18905404
21	18939165	18939165
21	18940083	18940083
21	19284319	19284319
21	19285226	19285226
21	19285864	19285864
21	19513303	19513303
21	19513663	19513663
21	19794671	19794671
21	19819383	19819383
21	19821154	19821154
21	19830311	19830311
21	19837001	19837001
21	19838959	19838959
21	19839337	19839337
21	19849374	19849374
21	19850601	19850601
21	19851239	19851239
21	19856279	19856279
21	19864895	19864895
21	19869206	19869206
21	20528732	20528732
21	24593028	24593028
21	25714295	25714295
21	27107603	27107603
21	27600134	27600134
21	27834176	27834176
21	28423365	28423365
21	28424008	28424008
21	28804704	28804704
21	30263524	30263524
21	30718694	30718694
21	32557716	32557716
22	15820710	15820710
22	16431276	16431276
22	16451120	16451120
22	16694010	16694010
22	16944135	16944135
22	17954905	17954905
22	18154876	18154876
22	18175225	18175225
22	18396715	18396715
22	19042503	19042503
22	19042689	19042689
22	25835706	25835706
22	27511840	27511840
22	27513246	27513246
22	27532790	27532790
22	27715558	27715558
22	27812809	27812809
22	29025276	29025276
22	29037520	29037520
22	29742846	29742846
22	29744301	29744301
22	30216581	30216581
22	30848155	30848155
22	30854691	30854691
22	31453884	31453884
22	31466336	31466336
22	31513171	31513171
22	34199356	34199356
22	34237392	34237392
22	34778796	34778796
22	34783661	34783661
22	34785281	34785281
22	34787302	34787302
22	34903727	34903727
22	35585904	35585904
22	35586103	35586103
22	35586194	35586194
22	35586826	35586826
22	35587281	35587281
22	35587367	35587367
22	35642357	35642357
22	37093618	37093618
22	37247828	37247828
22	37249590	37249590
22	37250804	37250804
22	37252580	37252580
22	37254345	37254345
22	37259413	37259413
22	37263065	37263065
22	37263731	37263731
22	37264474	37264474
22	37264614	37264614
22	37266890	37266890
22	37267638	37267638
22	37268343	37268343
22	37268444	37268444
22	37269473	37269473
22	37270606	37270606
22	37271276	37271276
22	37274694	37274694
22	37274873	37274873
22	37276786	37276786
22	37278561	37278561
22	37278575	37278575
22	37279199	37279199
22	37280454	37280454
22	37280485	37280485
22	37281744	37281744
22	37282166	37282166
22	37282185	37282185
22	37282788	37282788
22	37284638	37284638
22	37285074	37285074
22	37287349	37287349
22	37287901	37287901
22	37288103	37288103
22	37288650	37288650
22	37289321	37289321
22	37289844	37289844
22	37290097	37290097
22	37292906	37292906
22	37293188	37293188
22	37294153	37294153
22	37294755	37294755
22	37295311	37295311
22	37295326	37295326
22	37296502	37296502
22	37296933	37296933
22	37297446	37297446
22	37297703	37297703
22	37297783	37297783
22	37300566	37300566
22	37305929	37305929
22	37306142	37306142
22	37363990	37363990
22	38369557	38369557
22	38373173	38373173
22	38374118	38374118
22	38851983	38851983
22	38854189	38854189
22	38898926	38898926
22	38899425	38899425
22	38901298	38901298
22	38901688	38901688
22	38902092	38902092
22	38904714	38904714
22	39222467	39222467
22	40209162	40209162
22	40211297	40211297
22	40212399	40212399
22	40216103	40216103
22	40217234	40217234
22	40217822	40217822
22	40217857	40217857
22	40218970	40218970
22	40219826	40219826
22	40263782	40263782
22	40264441	40264441
22	40265491	40265491
22	40266000	40266000
22	40367949	40367949
22	44651475	44651475
22	45458068	45458068
22	46356359	46356359
22	46498526	46498526
22	46499175	46499175
22	47637201	47637201
22	47904371	47904371
22	49111935	49111935
22	49166242	49166242
2A	606581	606581
2A	637004	637004
2A	637085	637085
2A	641554	641554
2A	645924	645924
2A	1197641	1197641
2A	1197668	1197668
2A	1399795	1399795
2A	1403378	1403378
2A	1404228	1404228
2A	1406601	1406601
2A	1407670	1407670
2A	3945573	3945573
2A	4979624	4979624
2A	5371654	5371654
2A	5430824	5430824
2A	5696174	5696174
2A	6282051	6282051
2A	6383494	6383494
2A	7513376	7513376
2A	7978643	7978643
2A	7983958	7983958
2A	9861428	9861428
2A	10478104	10478104
2A	10480073	10480073
2A	10482390	10482390
2A	10833460	10833460
2A	12768881	12768881
2A	13187252	13187252
2A	15116335	15116335
2A	15293720	15293720
2A	15403991	15403991
2A	16134318	16134318
2A	18917686	18917686
2A	18928622	18928622
2A	19730451	19730451
2A	26034492	26034492
2A	26045949	26045949
2A	27598849	27598849
2A	27603405	27603405
2A	27610051	27610051
2A	27613893	27613893
2A	27622990	27622990
2A	27631568	27631568
2A	27631765	27631765
2A	27632012	27632012
2A	27642656	27642656
2A	27650146	27650146
2A	27653435	27653435
2A	27679925	27679925
2A	27759226	27759226
2A	27769388	27769388
2A	27775886	27775886
2A	27806480	27806480
2A	27807210	27807210
2A	27811471	27811471
2A	27818951	27818951
2A	27850264	27850264
2A	27868198	27868198
2A	28808100	28808100
2A	28813180	28813180
2A	29378059	29378059
2A	30605318	30605318
2A	30685513	30685513
2A	32843857	32843857
2A	32852943	32852943
2A	32870793	32870793
2A	32877379	32877379
2A	32877629	32877629
2A	33310438	33310438
2A	33749862	33749862
2A	33750754	33750754
2A	33754863	33754863
2A	33862576	33862576
2A	36614956	36614956
2A	36616760	36616760
2A	37291562	37291562
2A	38632883	38632883
2A	38635207	38635207
2A	38637775	38637775
2A	38651937	38651937
2A	38655695	38655695
2A	38656342	38656342
2A	38656907	38656907
2A	38657351	38657351
2A	40869123	40869123
2A	40971261	40971261
2A	40971326	40971326
2A	41282161	41282161
2A	41862968	41862968
2A	41863424	41863424
2A	45897420	45897420
2A	46386269	46386269
2A	46664152	46664152
2A	50017428	50017428
2A	50206143	50206143
2A	50207173	50207173
2A	50207269	50207269
2A	52147191	52147191
2A	52962447	52962447
2A	53571008	53571008
2A	53618178	53618178
2A	53627261	53627261
2A	54115712	54115712
2A	54540695	54540695
2A	54542799	54542799
2A	54543457	54543457
2A	54543538	54543538
2A	54545765	54545765
2A	54547482	54547482
2A	54549163	54549163
2A	54553437	54553437
2A	54554441	54554441
2A	54556743	54556743
2A	54559780	54559780
2A	54560629	54560629
2A	54561967	54561967
2A	54563076	54563076
2A	54564980	54564980
2A	54570253	54570253
2A	54570397	54570397
2A	54575458	54575458
2A	54575671	54575671
2A	54579701	54579701
2A	54587037	54587037
2A	54590396	54590396
2A	54592223	54592223
2A	54592455	54592455
2A	54594591	54594591
2A	54596023	54596023
2A	54600216	54600216
2A	54602091	54602091
2A	54603242	54603242
2A	54603630	54603630
2A	54604653	54604653
2A	54606565	54606565
2A	54606651	54606651
2A	54607471	54607471
2A	54607945	54607945
2A	54612532	54612532
2A	54617085	54617085
2A	54620114	54620114
2A	54628226	54628226
2A	54628395	54628395
2A	54673854	54673854
2A	54679584	54679584
2A	54680365	54680365
2A	60441280	60441280
2A	60477467	60477467
2A	61273887	61273887
2A	61284005	61284005
2A	61509372	61509372
2A	61509671	61509671
2A	61512245	61512245
2A	61512660	61512660
2A	61513126	61513126
2A	61513186	61513186
2A	61514533	61514533
2A	61514891	61514891
2A	61515323	61515323
2A	61516678	61516678
2A	61524196	61524196
2A	61526202	61526202
2A	61528072	61528072
2A	61528775	61528775
2A	61528880	61528880
2A	61528898	61528898
2A	61529302	61529302
2A	61529631	61529631
2A	61529874	61529874
2A	61529885	61529885
2A	61530116	61530116
2A	61530431	61530431
2A	61530844	61530844
2A	61530999	61530999
2A	61531124	61531124
2A	61531284	61531284
2A	61531622	61531622
2A	61531815	61531815
2A	61532174	61532174
2A	61532203	61532203
2A	61532785	61532785
2A	61532840	61532840
2A	61533164	61533164
2A	61533574	61533574
2A	61533625	61533625
2A	61535225	61535225
2A	61535320	61535320
2A	61535373	61535373
2A	61535421	61535421
2A	61535470	61535470
2A	61535850	61535850
2A	61535890	61535890
2A	61536099	61536099
2A	61537123	61537123
2A	61537452	61537452
2A	61537969	61537969
2A	61538078	61538078
2A	61538097	61538097
2A	61538187	61538187
2A	61538200	61538200
2A	61538629	61538629
2A	61539906	61539906
2A	61539932	61539932
2A	61539977	61539977
2A	61540424	61540424
2A	61540613	61540613
2A	61540647	61540647
2A	61540775	61540775
2A	61541227	61541227
2A	61541970	61541970
2A	61542435	61542435
2A	61542472	61542472
2A	61542506	61542506
2A	61542600	61542600
2A	61542886	61542886
2A	61544164	61544164
2A	61544449	61544449
2A	61544477	61544477
2A	61544975	61544975
2A	61547251	61547251
2A	61547616	61547616
2A	61547853	61547853
2A	61548070	61548070
2A	61549518	61549518
2A	61551639	61551639
2A	61553313	61553313
2A	61553418	61553418
2A	61556642	61556642
2A	62017925	62017925
2A	62019743	62019743
2A	62022883	62022883
2A	62023173	62023173
2A	62027142	62027142
2A	62028094	62028094
2A	62028981	62028981
2A	62029089	62029089
2A	62031188	62031188
2A	62031736	62031736
2A	62031917	62031917
2A	62032014	62032014
2A	62033186	62033186
2A	62035435	62035435
2A	62038037	62038037
2A	62038874	62038874
2A	62039489	62039489
2A	62040587	62040587
2A	62040596	62040596
2A	62043298	62043298
2A	62043475	62043475
2A	62043880	62043880
2A	62045405	62045405
2A	62045772	62045772
2A	62046067	62046067
2A	62167253	62167253
2A	63947123	63947123
2A	63978221	63978221
2A	64089899	64089899
2A	64112170	64112170
2A	64166783	64166783
2A	64768752	64768752
2A	64772684	64772684
2A	64779351	64779351
2A	64780796	64780796
2A	64782629	64782629
2A	64785082	64785082
2A	65670524	65670524
2A	67939795	67939795
2A	68139085	68139085
2A	68139202	68139202
2A	68457667	68457667
2A	68461511	68461511
2A	68526420	68526420
2A	68526505	68526505
2A	68530612	68530612
2A	68924349	68924349
2A	70875265	70875265
2A	70876514	70876514
2A	70903203	70903203
2A	70903477	70903477
2A	70906739	70906739
2A	70907049	70907049
2A	70911772	70911772
2A	70912384	70912384
2A	70914133	70914133
2A	70914986	70914986
2A	70916029	70916029
2A	70917738	70917738
2A	70923332	70923332
2A	70927405	70927405
2A	70927637	70927637
2A	70986358	70986358
2A	73211502	73211502
2A	73212458	73212458
2A	73263874	73263874
2A	73680167	73680167
2A	73692840	73692840
2A	73693350	73693350
2A	73711572	73711572
2A	73713275	73713275
2A	73824614	73824614
2A	73825352	73825352
2A	73826216	73826216
2A	73828282	73828282
2A	73828395	73828395
2A	73835313	73835313
2A	73835980	73835980
2A	73847470	73847470
2A	73849577	73849577
2A	73883880	73883880
2A	73892184	73892184
2A	73893006	73893006
2A	73994640	73994640
2A	74302890	74302890
2A	75701987	75701987
2A	75726648	75726648
2A	76723008	76723008
2A	76723058	76723058
2A	76724001	76724001
2A	76802762	76802762
2A	76802919	76802919
2A	76803605	76803605
2A	78439776	78439776
2A	78440367	78440367
2A	79323713	79323713
2A	79757838	79757838
2A	79765253	79765253
2A	79766656	79766656
2A	79769649	79769649
2A	79769886	79769886
2A	79770523	79770523
2A	81361750	81361750
2A	84321798	84321798
2A	87570486	87570486
2A	87572543	87572543
2A	87572861	87572861
2A	95692591	95692591
2A	95693253	95693253
2A	95700883	95700883
2A	95717793	95717793
2A	95880422	95880422
2A	95881586	95881586
2A	95883296	95883296
2A	95883844	95883844
2A	95883874	95883874
2A	95883963	95883963
2A	95886021	95886021
2A	95886431	95886431
2A	95886785	95886785
2A	95887881	95887881
2A	95892028	95892028
2A	95893349	95893349
2A	95894808	95894808
2A	95894852	95894852
2A	95895246	95895246
2A	95895690	95895690
2A	95898297	95898297
2A	95899042	95899042
2A	95902624	95902624
2A	95903743	95903743
2A	96413608	96413608
2A	96413903	96413903
2A	96415056	96415056
2A	96417501	96417501
2A	96432808	96432808
2A	96439318	96439318
2A	96439355	96439355
2A	96441020	96441020
2A	96449089	96449089
2A	96449564	96449564
2A	96457646	96457646
2A	96465290	96465290
2A	96468647	96468647
2A	96470295	96470295
2A	96807294	96807294
2A	97880575	97880575
2A	101512809	101512809
2A	102385997	102385997
2A	103335009	103335009
2A	104276948	104276948
2A	104276976	104276976
2A	104277740	104277740
2A	105931706	105931706
2A	106285397	106285397
2A	108492800	108492800
2A	112784777	112784777
2A	113317617	113317617
2A	113324013	113324013
2A	113324080	113324080
2A	113324145	113324145
2A	113536453	113536453
2A	113536480	113536480
2A	113536875	113536875
2B	114503489	114503489
2B	115284345	115284345
2B	115674702	115674702
2B	115945146	115945146
2B	115947996	115947996
2B	116131526	116131526
2B	116132705	116132705
2B	116132748	116132748
2B	116132780	116132780
2B	116132892	116132892
2B	116965913	116965913
2B	117781335	117781335
2B	117782517	117782517
2B	119653088	119653088
2B	120582852	120582852
2B	123875242	123875242
2B	123877815	123877815
2B	123879361	123879361
2B	128319298	128319298
2B	128494510	128494510
2B	128529527	128529527
2B	128529772	128529772
2B	141186814	141186814
2B	142195820	142195820
2B	142232805	142232805
2B	142239845	142239845
2B	144831852	144831852
2B	145620302	145620302
2B	146233663	146233663
2B	146234554	146234554
2B	146234716	146234716
2B	146236153	146236153
2B	146237082	146237082
2B	146877993	146877993
2B	147342893	147342893
2B	147589968	147589968
2B	147977331	147977331
2B	148287011	148287011
2B	148287045	148287045
2B	148289654	148289654
2B	148292311	148292311
2B	148294925	148294925
2B	148294968	148294968
2B	148296420	148296420
2B	148527802	148527802
2B	148610671	148610671
2B	148611204	148611204
2B	148612980	148612980
2B	152414507	152414507
2B	153814355	153814355
2B	156347923	156347923
2B	156395454	156395454
2B	161895734	161895734
2B	161902714	161902714
2B	161908122	161908122
2B	161928187	161928187
2B	161960940	161960940
2B	161962684	161962684
2B	161963109	161963109
2B	161965503	161965503
2B	161967080	161967080
2B	161967198	161967198
2B	161982357	161982357
2B	161985392	161985392
2B	164585026	164585026
2B	164605219	164605219
2B	164846903	164846903
2B	164847615	164847615
2B	164848073	164848073
2B	164848247	164848247
2B	164848510	164848510
2B	164848666	164848666
2B	164849355	164849355
2B	164849903	164849903
2B	164850388	164850388
2B	164959321	164959321
2B	167855665	167855665
2B	167855701	167855701
2B	168856576	168856576
2B	168859540	168859540
2B	172973146	172973146
2B	173592950	173592950
2B	173593411	173593411
2B	183068474	183068474
2B	185337246	185337246
2B	185337333	185337333
2B	192630593	192630593
2B	192631397	192631397
2B	192631681	192631681
2B	192631755	192631755
2B	192632755	192632755
2B	192636707	192636707
2B	192637856	192637856
2B	192638004	192638004
2B	195647916	195647916
2B	195664095	195664095
2B	195838980	195838980
2B	200370248	200370248
2B	200393773	200393773
2B	200438128	200438128
2B	203914424	203914424
2B	203914902	203914902
2B	203916273	203916273
2B	203925899	203925899
2B	203930221	203930221
2B	203930414	203930414
2B	203932552	203932552
2B	203933254	203933254
2B	203937110	203937110
2B	203944794	203944794
2B	203965133	203965133
2B	203967851	203967851
2B	204068925	204068925
2B	206256710	206256710
2B	208485787	208485787
2B	208489321	208489321
2B	208489358	208489358
2B	208635554	208635554
2B	208637984	208637984
2B	208690230	208690230
2B	208692223	208692223
2B	208692353	208692353
2B	208698128	208698128
2B	208699415	208699415
2B	208701881	208701881
2B	208714313	208714313
2B	208927218	208927218
2B	208928542	208928542
2B	208980114	208980114
2B	210061648	210061648
2B	212498458	212498458
2B	212502111	212502111
2B	215626505	215626505
2B	216293469	216293469
2B	218075843	218075843
2B	221099044	221099044
2B	223326067	223326067
2B	223363631	223363631
2B	230512307	230512307
2B	230526109	230526109
2B	230526777	230526777
2B	230527094	230527094
2B	230529913	230529913
2B	230530150	230530150
2B	230531658	230531658
2B	230531935	230531935
2B	230534518	230534518
2B	230534562	230534562
2B	230535014	230535014
2B	230535188	230535188
2B	230535220	230535220
2B	230535373	230535373
2B	230549605	230549605
2B	230559966	230559966
2B	230588355	230588355
2B	230591963	230591963
2B	232182360	232182360
2B	234041187	234041187
2B	234041219	234041219
2B	234871247	234871247
2B	235261558	235261558
2B	236535497	236535497
2B	236542838	236542838
2B	236602833	236602833
2B	236604044	236604044
2B	236604453	236604453
2B	236614031	236614031
2B	236916115	236916115
2B	236918187	236918187
2B	236925024	236925024
2B	236926453	236926453
2B	236927954	236927954
2B	236928718	236928718
2B	236932421	236932421
2B	236936703	236936703
2B	236945964	236945964
2B	236946907	236946907
2B	236948295	236948295
2B	237056795	237056795
2B	240249972	240249972
2B	242061065	242061065
2B	242924864	242924864
2B	243900201	243900201
2B	244809341	244809341
2B	245542038	245542038
2B	246578917	246578917
2B	246579160	246579160
2B	246670373	246670373
2B	246677935	246677935
3	996532	996532
3	1791079	1791079
3	2295798	2295798
3	2295876	2295876
3	2358531	2358531
3	3275920	3275920
3	3844368	3844368
3	4546267	4546267
3	4570531	4570531
3	4925086	4925086
3	5777213	5777213
3	5904002	5904002
3	6114999	6114999
3	8797033	8797033
3	9891849	9891849
3	9960575	9960575
3	10538226	10538226
3	10574499	10574499
3	13393006	13393006
3	13393586	13393586
3	13394245	13394245
3	14516541	14516541
3	14834557	14834557
3	15344415	15344415
3	18171490	18171490
3	18171804	18171804
3	18222184	18222184
3	18712417	18712417
3	18936937	18936937
3	20977430	20977430
3	24716672	24716672
3	24717951	24717951
3	24721212	24721212
3	25156438	25156438
3	25165178	25165178
3	25229741	25229741
3	26140303	26140303
3	26146063	26146063
3	26172447	26172447
3	26178373	26178373
3	26180783	26180783
3	26181517	26181517
3	26183320	26183320
3	26185550	26185550
3	26186098	26186098
3	26186617	26186617
3	26550766	26550766
3	26550824	26550824
3	26566579	26566579
3	26566900	26566900
3	26637324	26637324
3	26637834	26637834
3	26640996	26640996
3	26642202	26642202
3	29618612	29618612
3	30689574	30689574
3	33752975	33752975
3	34934585	34934585
3	35261966	35261966
3	35262424	35262424
3	35264896	35264896
3	35897327	35897327
3	36212727	36212727
3	36377005	36377005
3	39738931	39738931
3	40386544	40386544
3	42412546	42412546
3	42632123	42632123
3	42761462	42761462
3	42763133	42763133
3	42827665	42827665
3	42829093	42829093
3	42831398	42831398
3	42831414	42831414
3	42835362	42835362
3	42863450	42863450
3	42864304	42864304
3	42876833	42876833
3	42877523	42877523
3	42878389	42878389
3	43085310	43085310
3	43087161	43087161
3	43087423	43087423
3	43087881	43087881
3	43092843	43092843
3	43093788	43093788
3	43095970	43095970
3	43114926	43114926
3	43218881	43218881
3	43219448	43219448
3	43220569	43220569
3	43220707	43220707
3	43221719	43221719
3	43222073	43222073
3	43222628	43222628
3	43225240	43225240
3	43226209	43226209
3	43226744	43226744
3	43229091	43229091
3	43229183	43229183
3	43229617	43229617
3	43231139	43231139
3	43232741	43232741
3	43234955	43234955
3	43235175	43235175
3	43235725	43235725
3	43235930	43235930
3	43236972	43236972
3	43237187	43237187
3	43237292	43237292
3	43237844	43237844
3	43238628	43238628
3	43239123	43239123
3	43239805	43239805
3	43247036	43247036
3	43256828	43256828
3	43269740	43269740
3	43274684	43274684
3	43277193	43277193
3	43280571	43280571
3	43317220	43317220
3	43334885	43334885
3	43337054	43337054
3	43337553	43337553
3	43338996	43338996
3	43784718	43784718
3	45597870	45597870
3	45598933	45598933
3	45602848	45602848
3	46566166	46566166
3	46566514	46566514
3	46566982	46566982
3	46567139	46567139
3	46567759	46567759
3	46567800	46567800
3	46568792	46568792
3	46569014	46569014
3	46569042	46569042
3	46569454	46569454
3	46569569	46569569
3	46569611	46569611
3	46569633	46569633
3	46569939	46569939
3	46570346	46570346
3	46570730	46570730
3	46570830	46570830
3	46570978	46570978
3	46571111	46571111
3	46571246	46571246
3	46571292	46571292
3	46572807	46572807
3	46573028	46573028
3	46575126	46575126
3	46575856	46575856
3	46576038	46576038
3	46578017	46578017
3	46582046	46582046
3	46592796	46592796
3	46621768	46621768
3	46642798	46642798
3	46644619	46644619
3	46645246	46645246
3	46645671	46645671
3	46647318	46647318
3	46648544	46648544
3	46648620	46648620
3	46649185	46649185
3	46649539	46649539
3	46650440	46650440
3	46650788	46650788
3	46650938	46650938
3	46651583	46651583
3	46651600	46651600
3	46651731	46651731
3	46651757	46651757
3	46652443	46652443
3	46653592	46653592
3	46653965	46653965
3	46654965	46654965
3	46655294	46655294
3	46655701	46655701
3	46656402	46656402
3	46656434	46656434
3	46657073	46657073
3	46657180	46657180
3	46657251	46657251
3	46657287	46657287
3	46657576	46657576
3	46657598	46657598
3	46658254	46658254
3	46658687	46658687
3	46658766	46658766
3	46660154	46660154
3	46703922	46703922
3	46704472	46704472
3	46735487	46735487
3	46769692	46769692
3	46861013	46861013
3	46865318	46865318
3	46865790	46865790
3	46867817	46867817
3	46869336	46869336
3	46870774	46870774
3	46874639	46874639
3	46887523	46887523
3	46888736	46888736
3	46889837	46889837
3	46890311	46890311
3	46893047	46893047
3	46901383	46901383
3	46913212	46913212
3	46920768	46920768
3	46926418	46926418
3	46929088	46929088
3	46933892	46933892
3	46948083	46948083
3	46948699	46948699
3	46948982	46948982
3	46953855	46953855
3	46953867	46953867
3	46954229	46954229
3	46954318	46954318
3	46954546	46954546
3	46955321	46955321
3	46955451	46955451
3	46955721	46955721
3	46955890	46955890
3	46955991	46955991
3	46955997	46955997
3	46956050	46956050
3	46956418	46956418
3	46956492	46956492
3	46957074	46957074
3	46957189	46957189
3	46957481	46957481
3	46957681	46957681
3	46958127	46958127
3	46958158	46958158
3	46958287	46958287
3	46958349	46958349
3	46958508	46958508
3	46958783	46958783
3	46959736	46959736
3	46959841	46959841
3	46960063	46960063
3	46960108	46960108
3	46960461	46960461
3	46960479	46960479
3	46960505	46960505
3	46960558	46960558
3	46961039	46961039
3	46961050	46961050
3	46961175	46961175
3	46961550	46961550
3	46961672	46961672
3	46961683	46961683
3	46962065	46962065
3	46962960	46962960
3	46963115	46963115
3	46963447	46963447
3	46964405	46964405
3	46964576	46964576
3	46965615	46965615
3	46967367	46967367
3	46968486	46968486
3	46973095	46973095
3	46977352	46977352
3	46977362	46977362
3	46978373	46978373
3	46978452	46978452
3	46978624	46978624
3	46978813	46978813
3	46980134	46980134
3	46980866	46980866
3	46983390	46983390
3	46983560	46983560
3	46984143	46984143
3	46984639	46984639
3	46985258	46985258
3	46985359	46985359
3	46985533	46985533
3	46986538	46986538
3	46990071	46990071
3	46990619	46990619
3	46991151	46991151
3	46992576	46992576
3	46993638	46993638
3	47003277	47003277
3	47011361	47011361
3	47011670	47011670
3	47012695	47012695
3	47014956	47014956
3	47016487	47016487
3	47016966	47016966
3	47017018	47017018
3	47017628	47017628
3	47018331	47018331
3	47018729	47018729
3	47019944	47019944
3	47020851	47020851
3	47021131	47021131
3	47101032	47101032
3	47101222	47101222
3	47101823	47101823
3	47101933	47101933
3	47115009	47115009
3	47117320	47117320
3	47119480	47119480
3	47127970	47127970
3	47128133	47128133
3	47128852	47128852
3	47129081	47129081
3	47129482	47129482
3	47129601	47129601
3	47129699	47129699
3	47134890	47134890
3	47135150	47135150
3	47135429	47135429
3	47135979	47135979
3	47137825	47137825
3	47139695	47139695
3	47141439	47141439
3	47141514	47141514
3	47145257	47145257
3	47146258	47146258
3	47150723	47150723
3	47196702	47196702
3	47199174	47199174
3	47245000	47245000
3	47246152	47246152
3	47335362	47335362
3	48843961	48843961
3	48854380	48854380
3	48873456	48873456
3	48880750	48880750
3	48882494	48882494
3	48884586	48884586
3	48886073	48886073
3	48890427	48890427
3	48892262	48892262
3	48902257	48902257
3	48903130	48903130
3	48903682	48903682
3	48908886	48908886
3	48909557	48909557
3	48913758	48913758
3	48914592	48914592
3	48915856	48915856
3	48916209	48916209
3	48919069	48919069
3	48920854	48920854
3	49585131	49585131
3	50130539	50130539
3	50163590	50163590
3	50218586	50218586
3	50239025	50239025
3	50245737	50245737
3	50248915	50248915
3	50248927	50248927
3	50279271	50279271
3	50295923	50295923
3	50393362	50393362
3	50413367	50413367
3	51417348	51417348
3	51434419	51434419
3	51457294	51457294
3	51457517	51457517
3	51880794	51880794
3	51914085	51914085
3	51914422	51914422
3	51915263	51915263
3	51916911	51916911
3	51917718	51917718
3	51918567	51918567
3	51920432	51920432
3	51923312	51923312
3	51929134	51929134
3	51929819	51929819
3	51930462	51930462
3	52102344	52102344
3	52135262	52135262
3	52147130	52147130
3	52149768	52149768
3	52153594	52153594
3	52160986	52160986
3	52166273	52166273
3	52166894	52166894
3	52168252	52168252
3	52178432	52178432
3	52184729	52184729
3	52205278	52205278
3	52206681	52206681
3	52218007	52218007
3	52219796	52219796
3	52221868	52221868
3	52225414	52225414
3	52226468	52226468
3	52228473	52228473
3	52237087	52237087
3	52237478	52237478
3	52240266	52240266
3	52243108	52243108
3	52250771	52250771
3	52254333	52254333
3	52256872	52256872
3	52266872	52266872
3	52268748	52268748
3	52277214	52277214
3	52280271	52280271
3	52280524	52280524
3	52288732	52288732
3	52289946	52289946
3	52290472	52290472
3	52292182	52292182
3	52293312	52293312
3	52298097	52298097
3	52303777	52303777
3	52305028	52305028
3	52308067	52308067
3	52310019	52310019
3	52310158	52310158
3	52313358	52313358
3	52317146	52317146
3	52327489	52327489
3	52327689	52327689
3	52331574	52331574
3	52338417	52338417
3	52342815	52342815
3	52347610	52347610
3	52348562	52348562
3	52352490	52352490
3	52353702	52353702
3	52357625	52357625
3	52358617	52358617
3	52359059	52359059
3	52362125	52362125
3	52362482	52362482
3	52368219	52368219
3	52375498	52375498
3	52376112	52376112
3	52384199	52384199
3	52385884	52385884
3	52397956	52397956
3	52402509	52402509
3	52409396	52409396
3	52411269	52411269
3	52411875	52411875
3	52435523	52435523
3	52437199	52437199
3	52444481	52444481
3	52449020	52449020
3	52487823	52487823
3	52495502	52495502
3	52495581	52495581
3	52503121	52503121
3	52507812	52507812
3	52519515	52519515
3	52536154	52536154
3	52600789	52600789
3	53220852	53220852
3	53224363	53224363
3	53339645	53339645
3	54964170	54964170
3	54964837	54964837
3	55895121	55895121
3	55949520	55949520
3	55949831	55949831
3	60992326	60992326
3	61069622	61069622
3	61189180	61189180
3	61292346	61292346
3	61368112	61368112
3	61368343	61368343
3	61368451	61368451
3	61368502	61368502
3	61368588	61368588
3	61368732	61368732
3	61592326	61592326
3	62855978	62855978
3	63392769	63392769
3	64359915	64359915
3	66983835	66983835
3	67012687	67012687
3	67645109	67645109
3	67645463	67645463
3	67739557	67739557
3	67898682	67898682
3	68219659	68219659
3	68317545	68317545
3	68318975	68318975
3	68319035	68319035
3	68319100	68319100
3	68319953	68319953
3	68320542	68320542
3	68321231	68321231
3	68321725	68321725
3	68322190	68322190
3	68322395	68322395
3	68322510	68322510
3	68322539	68322539
3	68322735	68322735
3	68324100	68324100
3	68324238	68324238
3	68324701	68324701
3	72125623	72125623
3	77723803	77723803
3	78667757	78667757
3	78669772	78669772
3	78670817	78670817
3	78672791	78672791
3	78697945	78697945
3	78704495	78704495
3	78704980	78704980
3	78710109	78710109
3	78712027	78712027
3	78712503	78712503
3	78713128	78713128
3	78713525	78713525
3	78715652	78715652
3	78715881	78715881
